trans_id,account_id,type_id,operation_id,bank_id,amount,balance,date
T00062601,A00000207,2,4,1,14.6,30817.5,2016-06-30
T00062602,A00000207,2,4,1,14.6,31024.1,2016-07-31
T00062603,A00000207,2,4,1,14.6,33841.1,2016-08-31
T00062604,A00000207,2,4,1,14.6,27497.4,2016-09-30
T00062605,A00000207,2,4,1,14.6,18389.9,2016-10-31
T00062606,A00000207,2,4,1,14.6,20751.2,2016-11-30
T00062607,A00000207,2,4,1,14.6,19927.1,2016-12-31
T00062608,A00000207,2,4,1,14.6,17141.2,2017-01-31
T00062609,A00000207,2,4,1,14.6,20801.1,2017-02-28
T00062610,A00000207,2,4,1,14.6,16998.9,2017-03-31
T00062611,A00000207,2,4,1,14.6,14766.7,2017-04-30
T00062612,A00000207,2,4,1,14.6,18417.1,2017-05-31
T00062613,A00000207,2,4,1,14.6,20542.5,2017-06-30
T00062614,A00000207,2,4,1,14.6,18597.3,2017-07-31
T00062615,A00000207,2,4,1,14.6,16443.2,2017-08-31
T00062616,A00000207,2,4,1,14.6,18494.6,2017-09-30
T00062617,A00000207,2,4,1,14.6,15028.8,2017-10-31
T00062618,A00000207,2,4,1,14.6,14766.1,2017-11-30
T00062619,A00000207,2,4,1,14.6,15780.1,2017-12-31
T00062620,A00000207,2,4,1,14.6,13361.1,2018-01-31
T00062621,A00000207,2,4,1,14.6,15399,2018-02-28
T00062622,A00000207,2,4,1,14.6,17044.3,2018-03-31
T00062623,A00000207,2,4,1,14.6,19097.7,2018-04-30
T00062624,A00000207,2,4,1,14.6,13057.6,2018-05-31
T00062625,A00000207,2,4,1,14.6,14867.7,2018-06-30
T00062626,A00000207,2,4,1,14.6,16811.9,2018-07-31
T00062627,A00000207,2,4,1,14.6,17463.4,2018-08-31
T00062628,A00000207,2,4,1,14.6,19718.3,2018-09-30
T00062629,A00000207,2,4,1,14.6,20200,2018-10-31
T00062630,A00000207,2,4,1,14.6,25868.5,2018-11-30
T00062631,A00000207,1,1,1,9300,15335,2013-08-24
T00062632,A00000207,2,4,1,2100,23585.4,2013-10-23
T00062633,A00000207,2,4,1,500,28294.2,2013-11-22
T00062634,A00000207,2,4,1,3600,32490.9,2013-12-22
T00062635,A00000207,1,1,1,600,26562.4,2014-01-21
T00062636,A00000207,1,1,1,1800,24696.4,2014-02-20
T00062637,A00000207,1,1,1,1500,20470.4,2014-03-22
T00062638,A00000207,1,1,1,3100,22881,2014-04-21
T00062639,A00000207,1,1,1,1300,26244.3,2014-05-21
T00062640,A00000207,2,4,1,4600,26294.4,2014-06-20
T00062641,A00000207,2,4,1,2600,24348.7,2014-07-20
T00062642,A00000207,1,1,1,800,27236,2014-08-19
T00062643,A00000207,2,4,1,400,28924.2,2014-09-18
T00062644,A00000207,2,4,1,2600,28422.2,2014-10-18
T00062645,A00000207,2,4,1,1100,29423.2,2014-11-17
T00062646,A00000207,2,4,1,2100,29592.2,2014-12-17
T00062647,A00000207,1,1,1,3500,20794.5,2015-01-16
T00062648,A00000207,1,1,1,3800,20895.1,2015-02-15
T00062649,A00000207,1,1,1,1100,24050.3,2015-03-17
T00062650,A00000207,2,4,1,900,23904.6,2015-04-16
T00062651,A00000207,1,1,1,100,26084.3,2015-05-16
T00062652,A00000207,1,1,1,1800,32536.7,2015-06-15
T00062653,A00000207,2,4,1,300,34341.1,2015-07-15
T00062654,A00000207,2,4,1,2600,33861.1,2015-08-14
T00062655,A00000207,2,4,1,1800,34183.1,2015-09-13
T00062656,A00000207,2,4,1,3600,32708.9,2015-10-13
T00062657,A00000207,2,4,1,4000,30837.2,2015-11-12
T00062658,A00000207,2,4,1,3400,32115.3,2015-12-12
T00062659,A00000207,1,1,1,3300,18855.3,2016-01-11
T00062660,A00000207,1,1,1,6700,20064.8,2016-02-10
T00062661,A00000207,1,1,1,2100,24236.8,2016-03-11
T00062662,A00000207,1,1,1,1000,22283.5,2016-04-10
T00062663,A00000207,2,4,1,300,22030.7,2016-05-10
T00062664,A00000207,2,4,1,1100,23020,2016-06-09
T00062665,A00000207,2,4,1,1900,25788.5,2016-07-09
T00062666,A00000207,1,1,1,700,31321.1,2016-08-08
T00062667,A00000207,2,4,1,6400,24998.1,2016-09-07
T00062668,A00000207,2,4,1,1100,25994.4,2016-10-07
T00062669,A00000207,1,1,1,300,18689.9,2016-11-06
T00062670,A00000207,2,4,1,1300,19048.2,2016-12-06
T00062671,A00000207,1,1,1,200,16887.1,2017-01-05
T00062672,A00000207,1,1,1,1600,18741.2,2017-02-04
T00062673,A00000207,2,4,1,3100,17298.1,2017-03-06
T00062674,A00000207,2,4,1,800,16198.9,2017-04-05
T00062675,A00000207,1,1,1,1600,16366.7,2017-05-05
T00062676,A00000207,2,4,1,2500,15917.1,2017-06-04
T00062677,A00000207,2,4,1,4000,16542.5,2017-07-04
T00062678,A00000207,2,4,1,4200,14397.3,2017-08-03
T00062679,A00000207,2,4,1,2300,12728.8,2017-11-01
T00062680,A00000207,2,4,1,300,14466.1,2017-12-01
T00062681,A00000207,2,4,1,300,15794.7,2017-12-31
T00062682,A00000207,2,4,1,1700,13316.1,2018-01-30
T00062683,A00000207,2,4,1,400,14999,2018-03-01
T00062684,A00000207,2,4,1,8100,12993.7,2018-05-30
T00062685,A00000207,2,4,1,2800,14821.1,2018-06-29
T00062686,A00000207,2,4,1,100,16763.7,2018-07-29
T00062687,A00000207,2,4,1,1400,17407.9,2018-08-28
T00062688,A00000207,1,1,1,200,19659.4,2018-09-27
T00062689,A00000207,1,1,1,3700,20134.3,2018-10-27
T00062690,A00000207,1,1,1,3600,25796,2018-11-26
T00062756,A00000208,1,1,1,700,700,2016-03-27
T00062760,A00000208,1,1,1,14996,15696,2016-04-07
T00062761,A00000208,1,1,1,14996,32404.1,2016-05-07
T00062762,A00000208,1,1,1,22494,53281.3,2016-06-07
T00062763,A00000208,1,1,1,14996,50609.2,2016-07-07
T00062764,A00000208,1,1,1,14996,51253.6,2016-08-07
T00062765,A00000208,1,1,1,14996,46447.9,2016-09-07
T00062766,A00000208,1,1,1,14996,46339.7,2016-10-07
T00062767,A00000208,1,1,1,14996,46132.2,2016-11-07
T00062768,A00000208,1,1,1,22494,46616.4,2016-12-07
T00062769,A00000208,1,1,1,14996,46912,2017-01-07
T00062770,A00000208,1,1,1,14996,46300.7,2017-02-07
T00062771,A00000208,1,1,1,14996,50190.8,2017-03-07
T00062772,A00000208,1,1,1,14996,52900,2017-04-07
T00062773,A00000208,1,1,1,14996,51619.2,2017-05-07
T00062774,A00000208,1,1,1,22494,61130.6,2017-06-07
T00062775,A00000208,1,1,1,14996,47260.2,2017-07-07
T00062776,A00000208,1,1,1,14996,44652.5,2017-08-07
T00062777,A00000208,1,1,1,14996,45935.1,2017-09-07
T00062778,A00000208,1,1,1,14996,45217.9,2017-10-07
T00062779,A00000208,1,1,1,14996,42094.7,2017-11-07
T00062780,A00000208,1,1,1,22494,48359,2017-12-07
T00062781,A00000208,1,1,1,14996,42532.8,2018-01-07
T00062782,A00000208,1,1,1,14996,30191.7,2018-02-07
T00062783,A00000208,1,1,1,14996,36826.5,2018-03-07
T00062784,A00000208,1,1,1,14996,40978.6,2018-04-07
T00062785,A00000208,1,1,1,14996,47252.6,2018-05-07
T00062786,A00000208,1,1,1,22494,50128.7,2018-06-07
T00062787,A00000208,1,1,1,14996,35415.2,2018-07-07
T00062788,A00000208,1,1,1,14996,38759.1,2018-08-07
T00062789,A00000208,1,1,1,14996,37534.8,2018-09-07
T00062790,A00000208,1,1,1,14996,36078.3,2018-10-07
T00062791,A00000208,1,1,1,14996,31609.5,2018-11-07
T00062792,A00000208,1,1,1,22494,40136.6,2018-12-07
T00062800,A00000208,2,3,2,4148,46119.6,2016-08-14
T00062801,A00000208,2,3,2,4148,39546.9,2016-09-14
T00062802,A00000208,2,3,2,4148,41205.7,2016-10-14
T00062803,A00000208,2,3,2,4148,37031.2,2016-11-14
T00062804,A00000208,2,3,2,4148,41482.4,2016-12-14
T00062805,A00000208,2,3,2,4148,35478,2017-01-14
T00062806,A00000208,2,3,2,4148,37266.7,2017-02-14
T00062807,A00000208,2,3,2,4148,45056.8,2017-03-14
T00062808,A00000208,2,3,2,4148,45999,2017-04-14
T00062809,A00000208,2,3,2,4148,46485.2,2017-05-14
T00062810,A00000208,2,3,2,4148,54229.6,2017-06-14
T00062811,A00000208,2,3,2,4148,40359.2,2017-07-14
T00062812,A00000208,2,3,2,4148,39518.5,2017-08-14
T00062813,A00000208,2,3,2,4148,40801.1,2017-09-14
T00062814,A00000208,2,3,2,4148,38316.9,2017-10-14
T00062815,A00000208,2,3,2,4148,35193.7,2017-11-14
T00062816,A00000208,2,3,2,4148,41425,2017-12-14
T00062817,A00000208,2,3,2,4148,34398.8,2018-01-14
T00062818,A00000208,2,3,2,4148,25057.7,2018-02-14
T00062819,A00000208,2,3,2,4148,29025.5,2018-03-14
T00062820,A00000208,2,3,2,4148,35844.6,2018-04-14
T00062821,A00000208,2,3,2,4148,42118.6,2018-05-14
T00062822,A00000208,2,3,2,4148,43227.7,2018-06-14
T00062823,A00000208,2,3,2,4148,30281.2,2018-07-14
T00062824,A00000208,2,3,2,4148,22958.1,2018-08-14
T00062825,A00000208,2,3,2,4148,22733.8,2018-09-14
T00062826,A00000208,2,3,2,4148,23444.3,2018-10-14
T00062827,A00000208,2,3,2,4148,18108.5,2018-11-14
T00062828,A00000208,2,3,2,4148,19635.6,2018-12-14
T00062836,A00000208,2,3,7,1767,44352.6,2016-08-14
T00062837,A00000208,2,3,7,1767,43694.9,2016-09-14
T00062838,A00000208,2,3,7,1767,39438.7,2016-10-14
T00062839,A00000208,2,3,7,1767,41179.2,2016-11-14
T00062840,A00000208,2,3,7,1767,39715.4,2016-12-14
T00062841,A00000208,2,3,7,1767,33711,2017-01-14
T00062842,A00000208,2,3,7,1767,35499.7,2017-02-14
T00062843,A00000208,2,3,7,1767,43289.8,2017-03-14
T00062844,A00000208,2,3,7,1767,50147,2017-04-14
T00062845,A00000208,2,3,7,1767,44718.2,2017-05-14
T00062846,A00000208,2,3,7,1767,58377.6,2017-06-14
T00062847,A00000208,2,3,7,1767,44507.2,2017-07-14
T00062848,A00000208,2,3,7,1767,37751.5,2017-08-14
T00062849,A00000208,2,3,7,1767,39034.1,2017-09-14
T00062850,A00000208,2,3,7,1767,42464.9,2017-10-14
T00062851,A00000208,2,3,7,1767,39341.7,2017-11-14
T00062852,A00000208,2,3,7,1767,39658,2017-12-14
T00062853,A00000208,2,3,7,1767,32631.8,2018-01-14
T00062854,A00000208,2,3,7,1767,23290.7,2018-02-14
T00062855,A00000208,2,3,7,1767,33173.5,2018-03-14
T00062856,A00000208,2,3,7,1767,34077.6,2018-04-14
T00062857,A00000208,2,3,7,1767,40351.6,2018-05-14
T00062858,A00000208,2,3,7,1767,47375.7,2018-06-14
T00062859,A00000208,2,3,7,1767,28514.2,2018-07-14
T00062860,A00000208,2,3,7,1767,36006.1,2018-08-14
T00062861,A00000208,2,3,7,1767,26881.8,2018-09-14
T00062862,A00000208,2,3,7,1767,21677.3,2018-10-14
T00062863,A00000208,2,3,7,1767,22256.5,2018-11-14
T00062864,A00000208,2,3,7,1767,23783.6,2018-12-14
T00062872,A00000208,2,3,8,986,50267.6,2016-08-13
T00062873,A00000208,2,3,8,986,45461.9,2016-09-13
T00062874,A00000208,2,3,8,986,45353.7,2016-10-13
T00062875,A00000208,2,3,8,986,45146.2,2016-11-13
T00062876,A00000208,2,3,8,986,45630.4,2016-12-13
T00062877,A00000208,2,3,8,986,45026,2017-01-13
T00062878,A00000208,2,3,8,986,41414.7,2017-02-13
T00062879,A00000208,2,3,8,986,49204.8,2017-03-13
T00062880,A00000208,2,3,8,986,51914,2017-04-13
T00062881,A00000208,2,3,8,986,50633.2,2017-05-13
T00062882,A00000208,2,3,8,986,60144.6,2017-06-13
T00062883,A00000208,2,3,8,986,46274.2,2017-07-13
T00062884,A00000208,2,3,8,986,43666.5,2017-08-13
T00062885,A00000208,2,3,8,986,44949.1,2017-09-13
T00062886,A00000208,2,3,8,986,44231.9,2017-10-13
T00062887,A00000208,2,3,8,986,41108.7,2017-11-13
T00062888,A00000208,2,3,8,986,45573,2017-12-13
T00062889,A00000208,2,3,8,986,38546.8,2018-01-13
T00062890,A00000208,2,3,8,986,29205.7,2018-02-13
T00062891,A00000208,2,3,8,986,34940.5,2018-03-13
T00062892,A00000208,2,3,8,986,39992.6,2018-04-13
T00062893,A00000208,2,3,8,986,46266.6,2018-05-13
T00062894,A00000208,2,3,8,986,49142.7,2018-06-13
T00062895,A00000208,2,3,8,986,34429.2,2018-07-13
T00062896,A00000208,2,3,8,986,37773.1,2018-08-13
T00062897,A00000208,2,3,8,986,36548.8,2018-09-13
T00062898,A00000208,2,3,8,986,35092.3,2018-10-13
T00062899,A00000208,2,3,8,986,24023.5,2018-11-13
T00062900,A00000208,2,3,8,986,25550.6,2018-12-13
T00062909,A00000208,2,3,11,545,31451.9,2016-09-05
T00062910,A00000208,2,3,11,545,31343.7,2016-10-05
T00062911,A00000208,2,3,11,545,31136.2,2016-11-05
T00062912,A00000208,2,3,11,545,24122.4,2016-12-05
T00062913,A00000208,2,3,11,545,31916,2017-01-05
T00062914,A00000208,2,3,11,545,31304.7,2017-02-05
T00062915,A00000208,2,3,11,545,35194.8,2017-03-05
T00062916,A00000208,2,3,11,545,37904,2017-04-05
T00062917,A00000208,2,3,11,545,36623.2,2017-05-05
T00062918,A00000208,2,3,11,545,38636.6,2017-06-05
T00062919,A00000208,2,3,11,545,32264.2,2017-07-05
T00062920,A00000208,2,3,11,545,29656.5,2017-08-05
T00062921,A00000208,2,3,11,545,30939.1,2017-09-05
T00062922,A00000208,2,3,11,545,30221.9,2017-10-05
T00062923,A00000208,2,3,11,545,27098.7,2017-11-05
T00062924,A00000208,2,3,11,545,25865,2017-12-05
T00062925,A00000208,2,3,11,545,27536.8,2018-01-05
T00062926,A00000208,2,3,11,545,15195.7,2018-02-05
T00062927,A00000208,2,3,11,545,21830.5,2018-03-05
T00062928,A00000208,2,3,11,545,25982.6,2018-04-05
T00062929,A00000208,2,3,11,545,32256.6,2018-05-05
T00062930,A00000208,2,3,11,545,27634.7,2018-06-05
T00062931,A00000208,2,3,11,545,20419.2,2018-07-05
T00062932,A00000208,2,3,11,545,23763.1,2018-08-05
T00062933,A00000208,2,3,11,545,22538.8,2018-09-05
T00062934,A00000208,2,3,11,545,21082.3,2018-10-05
T00062935,A00000208,2,3,11,545,16613.5,2018-11-05
T00062936,A00000208,2,3,11,545,17642.6,2018-12-05
T00062938,A00000208,2,4,1,9700,32629.6,2017-06-23
T00062939,A00000208,2,4,1,16200,20827.7,2018-06-27
T00062941,A00000208,2,4,1,5400,39626,2017-01-14
T00062942,A00000208,2,4,1,6400,15631.8,2018-01-30
T00062943,A00000208,2,4,1,2000,24667.4,2016-12-05
T00062944,A00000208,2,4,1,1800,46559,2017-12-13
T00062945,A00000208,2,4,1,1000,39136.6,2018-12-10
T00062952,A00000208,2,4,1,900,46012,2017-01-09
T00062953,A00000208,2,4,1,2300,34161,2017-01-01
T00062954,A00000208,2,4,1,1600,34511,2017-01-28
T00062955,A00000208,2,4,1,700,33011,2017-01-19
T00062956,A00000208,2,4,1,2800,31711,2017-01-29
T00062957,A00000208,2,4,1,1700,32461,2017-01-03
T00062958,A00000208,2,4,1,2300,40232.8,2018-01-07
T00062959,A00000208,2,4,1,700,39532.8,2018-01-12
T00062960,A00000208,2,4,1,700,27231.8,2018-01-19
T00062961,A00000208,2,4,1,2400,22031.8,2018-01-29
T00062962,A00000208,2,4,1,2200,24431.8,2018-01-25
T00062963,A00000208,2,4,1,600,26631.8,2018-01-21
T00062964,A00000208,2,4,1,2200,42946.2,2016-11-13
T00062965,A00000208,2,4,1,4300,26667.4,2016-12-01
T00062966,A00000208,2,4,1,4500,35046.9,2016-09-14
T00062969,A00000208,2,4,1,3700,36999,2017-04-22
T00062970,A00000208,2,4,1,3900,42400.7,2017-02-12
T00062971,A00000208,2,4,1,2400,30059.2,2017-07-26
T00062972,A00000208,2,4,1,2900,28051.6,2018-05-20
T00062973,A00000208,2,4,1,2500,22290.7,2018-02-27
T00062974,A00000208,2,4,1,4600,17077.3,2018-10-22
T00062975,A00000208,2,4,1,1200,21627.3,2018-10-04
T00062976,A00000208,2,4,1,1100,24214.2,2018-07-16
T00062977,A00000208,2,4,1,900,35926.5,2018-03-13
T00062986,A00000208,2,4,1,14.6,31996.9,2016-08-31
T00062987,A00000208,2,4,1,14.6,31888.7,2016-09-30
T00062988,A00000208,2,4,1,14.6,31681.2,2016-10-31
T00062989,A00000208,2,4,1,14.6,30967.4,2016-11-30
T00062990,A00000208,2,4,1,14.6,36461,2016-12-31
T00062991,A00000208,2,4,1,14.6,31849.7,2017-01-31
T00062992,A00000208,2,4,1,14.6,35739.8,2017-02-28
T00062993,A00000208,2,4,1,14.6,38449,2017-03-31
T00062994,A00000208,2,4,1,14.6,37168.2,2017-04-30
T00062995,A00000208,2,4,1,14.6,39181.6,2017-05-31
T00062996,A00000208,2,4,1,14.6,32809.2,2017-06-30
T00062997,A00000208,2,4,1,14.6,30201.5,2017-07-31
T00062998,A00000208,2,4,1,14.6,31484.1,2017-08-31
T00062999,A00000208,2,4,1,14.6,30766.9,2017-09-30
T00063000,A00000208,2,4,1,14.6,27643.7,2017-10-31
T00063001,A00000208,2,4,1,14.6,26410,2017-11-30
T00063002,A00000208,2,4,1,14.6,28081.8,2017-12-31
T00063003,A00000208,2,4,1,14.6,15740.7,2018-01-31
T00063004,A00000208,2,4,1,14.6,22375.5,2018-02-28
T00063005,A00000208,2,4,1,14.6,26527.6,2018-03-31
T00063006,A00000208,2,4,1,14.6,32801.6,2018-04-30
T00063007,A00000208,2,4,1,14.6,28179.7,2018-05-31
T00063008,A00000208,2,4,1,14.6,20964.2,2018-06-30
T00063009,A00000208,2,4,1,14.6,24308.1,2018-07-31
T00063010,A00000208,2,4,1,14.6,23083.8,2018-08-31
T00063011,A00000208,2,4,1,14.6,22827.3,2018-09-30
T00063012,A00000208,2,4,1,14.6,17158.5,2018-10-31
T00063013,A00000208,2,4,1,14.6,18187.6,2018-11-30
T00063014,A00000208,1,1,1,1700,17396,2016-04-26
T00063015,A00000208,2,4,1,1700,30704.1,2016-05-26
T00063016,A00000208,2,4,1,17800,35481.3,2016-06-25
T00063017,A00000208,2,4,1,14500,36109.2,2016-07-25
T00063018,A00000208,2,4,1,12500,31852.6,2016-08-24
T00063019,A00000208,2,4,1,3300,31746.9,2016-09-23
T00063020,A00000208,2,4,1,7900,31538.7,2016-10-23
T00063021,A00000208,2,4,1,6200,30831.2,2016-11-22
T00063022,A00000208,2,4,1,3400,36315.4,2016-12-22
T00063023,A00000208,1,1,1,3100,36111,2017-01-21
T00063024,A00000208,1,1,1,100,35599.7,2017-02-20
T00063025,A00000208,2,4,1,5000,38289.8,2017-03-22
T00063026,A00000208,2,4,1,5300,40699,2017-04-21
T00063027,A00000208,2,4,1,5700,39018.2,2017-05-21
T00063028,A00000208,2,4,1,11900,42329.6,2017-06-20
T00063029,A00000208,2,4,1,7900,32459.2,2017-07-20
T00063030,A00000208,2,4,1,6400,31351.5,2017-08-19
T00063031,A00000208,2,4,1,8400,30634.1,2017-09-18
T00063032,A00000208,2,4,1,10800,27516.9,2017-10-18
T00063033,A00000208,2,4,1,8900,26293.7,2017-11-17
T00063034,A00000208,2,4,1,11700,27958,2017-12-17
T00063035,A00000208,2,4,1,4700,27931.8,2018-01-16
T00063036,A00000208,1,1,1,1500,24790.7,2018-02-15
T00063037,A00000208,2,4,1,2600,26425.5,2018-03-17
T00063038,A00000208,2,4,1,1400,32677.6,2018-04-16
T00063039,A00000208,2,4,1,9400,30951.6,2018-05-16
T00063040,A00000208,2,4,1,6200,37027.7,2018-06-15
T00063041,A00000208,2,4,1,3200,25314.2,2018-07-15
T00063042,A00000208,2,4,1,8900,27106.1,2018-08-14
T00063043,A00000208,2,4,1,7900,28648.8,2018-09-13
T00063044,A00000208,2,4,1,7500,27592.3,2018-10-13
T00063045,A00000208,2,4,1,6600,25009.5,2018-11-12
T00063046,A00000208,2,4,1,12600,26536.6,2018-12-12
T00063080,A00000209,1,1,1,900,900,2016-11-24
T00063092,A00000209,1,2,14,3481,4381,2016-12-12
T00063093,A00000209,1,2,14,3481,20079.8,2017-01-12
T00063094,A00000209,1,2,14,3481,27338.6,2017-02-12
T00063095,A00000209,1,2,14,3481,26918.2,2017-03-12
T00063096,A00000209,1,2,14,3481,29999.8,2017-04-12
T00063097,A00000209,1,2,14,3481,24196.7,2017-05-12
T00063098,A00000209,1,2,14,3481,22887.1,2017-06-12
T00063099,A00000209,1,2,14,3481,22122.1,2017-07-12
T00063100,A00000209,1,2,14,3481,24909.8,2017-08-12
T00063101,A00000209,1,2,14,3481,22350.2,2017-09-12
T00063102,A00000209,1,2,14,3481,20881.4,2017-10-12
T00063103,A00000209,1,2,14,3481,22801.7,2017-11-12
T00063104,A00000209,1,2,14,3481,22135.6,2017-12-12
T00063105,A00000209,1,2,14,3481,17951.9,2018-01-12
T00063106,A00000209,1,2,14,3481,14524.4,2018-02-12
T00063107,A00000209,1,2,14,3481,16529.2,2018-03-12
T00063108,A00000209,1,2,14,3481,20444.9,2018-04-12
T00063109,A00000209,1,2,14,3481,23575.5,2018-05-12
T00063110,A00000209,1,2,14,3481,25216.5,2018-06-12
T00063111,A00000209,1,2,14,3481,25161,2018-07-12
T00063112,A00000209,1,2,14,3481,27660.9,2018-08-12
T00063113,A00000209,1,2,14,3481,33427.8,2018-09-12
T00063114,A00000209,1,2,14,3481,36011.9,2018-10-12
T00063115,A00000209,1,2,14,3481,39378.6,2018-11-12
T00063116,A00000209,1,2,14,3481,45817,2018-12-12
T00063132,A00000209,2,3,5,483,29516.8,2017-04-13
T00063133,A00000209,2,3,5,483,23713.7,2017-05-13
T00063134,A00000209,2,3,5,483,22404.1,2017-06-13
T00063135,A00000209,2,3,5,483,21639.1,2017-07-13
T00063136,A00000209,2,3,5,483,24426.8,2017-08-13
T00063137,A00000209,2,3,5,483,21867.2,2017-09-13
T00063138,A00000209,2,3,5,483,20398.4,2017-10-13
T00063139,A00000209,2,3,5,483,22318.7,2017-11-13
T00063140,A00000209,2,3,5,483,21652.6,2017-12-13
T00063141,A00000209,2,3,5,483,17468.9,2018-01-13
T00063142,A00000209,2,3,5,483,14041.4,2018-02-13
T00063143,A00000209,2,3,5,483,16046.2,2018-03-13
T00063144,A00000209,2,3,5,483,19961.9,2018-04-13
T00063145,A00000209,2,3,5,483,23092.5,2018-05-13
T00063146,A00000209,2,3,5,483,24733.5,2018-06-13
T00063147,A00000209,2,3,5,483,24678,2018-07-13
T00063148,A00000209,2,3,5,483,27177.9,2018-08-13
T00063149,A00000209,2,3,5,483,32944.8,2018-09-13
T00063150,A00000209,2,3,5,483,35528.9,2018-10-13
T00063151,A00000209,2,3,5,483,38895.6,2018-11-13
T00063152,A00000209,2,3,5,483,45334,2018-12-13
T00063169,A00000209,2,3,13,41,20715.7,2017-05-10
T00063170,A00000209,2,3,13,41,19406.1,2017-06-10
T00063171,A00000209,2,3,13,41,18641.1,2017-07-10
T00063172,A00000209,2,3,13,41,21428.8,2017-08-10
T00063173,A00000209,2,3,13,41,18869.2,2017-09-10
T00063174,A00000209,2,3,13,41,17400.4,2017-10-10
T00063175,A00000209,2,3,13,41,19320.7,2017-11-10
T00063176,A00000209,2,3,13,41,18654.6,2017-12-10
T00063177,A00000209,2,3,13,41,14470.9,2018-01-10
T00063178,A00000209,2,3,13,41,11043.4,2018-02-10
T00063179,A00000209,2,3,13,41,13048.2,2018-03-10
T00063180,A00000209,2,3,13,41,16963.9,2018-04-10
T00063181,A00000209,2,3,13,41,20094.5,2018-05-10
T00063182,A00000209,2,3,13,41,21735.5,2018-06-10
T00063183,A00000209,2,3,13,41,21680,2018-07-10
T00063184,A00000209,2,3,13,41,24179.9,2018-08-10
T00063185,A00000209,2,3,13,41,29946.8,2018-09-10
T00063186,A00000209,2,3,13,41,32530.9,2018-10-10
T00063187,A00000209,2,3,13,41,35897.6,2018-11-10
T00063188,A00000209,2,3,13,41,42336,2018-12-10
T00063205,A00000209,2,3,9,1796,20756.7,2017-05-08
T00063206,A00000209,2,3,9,1796,19447.1,2017-06-08
T00063207,A00000209,2,3,9,1796,18682.1,2017-07-08
T00063208,A00000209,2,3,9,1796,21469.8,2017-08-08
T00063209,A00000209,2,3,9,1796,18910.2,2017-09-08
T00063210,A00000209,2,3,9,1796,17441.4,2017-10-08
T00063211,A00000209,2,3,9,1796,19361.7,2017-11-08
T00063212,A00000209,2,3,9,1796,18695.6,2017-12-08
T00063213,A00000209,2,3,9,1796,14511.9,2018-01-08
T00063214,A00000209,2,3,9,1796,11084.4,2018-02-08
T00063215,A00000209,2,3,9,1796,13089.2,2018-03-08
T00063216,A00000209,2,3,9,1796,17004.9,2018-04-08
T00063217,A00000209,2,3,9,1796,20135.5,2018-05-08
T00063218,A00000209,2,3,9,1796,21776.5,2018-06-08
T00063219,A00000209,2,3,9,1796,21721,2018-07-08
T00063220,A00000209,2,3,9,1796,24220.9,2018-08-08
T00063221,A00000209,2,3,9,1796,29987.8,2018-09-08
T00063222,A00000209,2,3,9,1796,32571.9,2018-10-08
T00063223,A00000209,2,3,9,1796,35938.6,2018-11-08
T00063224,A00000209,2,3,9,1796,42377,2018-12-08
T00063226,A00000209,2,4,1,660,16692.6,2017-12-25
T00063227,A00000209,2,4,1,240,45494,2018-12-18
T00063240,A00000209,2,4,1,450,16307.9,2018-01-03
T00063241,A00000209,2,4,1,360,15888.9,2018-01-20
T00063242,A00000209,2,4,1,570,14448.9,2018-01-28
T00063243,A00000209,2,4,1,180,14268.9,2018-01-30
T00063244,A00000209,2,4,1,870,15018.9,2018-01-23
T00063245,A00000209,2,4,1,720,16748.9,2018-01-17
T00063252,A00000209,2,4,1,660,28136.8,2017-04-20
T00063254,A00000209,2,4,1,210,20188.4,2017-10-13
T00063255,A00000209,2,4,1,720,28796.8,2017-04-19
T00063256,A00000209,2,4,1,450,23263.7,2017-05-21
T00063257,A00000209,2,4,1,1050,23189.1,2017-07-22
T00063258,A00000209,2,4,1,1080,22552.7,2017-05-04
T00063259,A00000209,2,4,1,180,44173,2018-12-04
T00063260,A00000209,2,4,1,330,37598.9,2018-10-15
T00063261,A00000209,2,4,1,1440,12880.4,2018-02-01
T00063262,A00000209,2,4,1,750,25928,2018-07-22
T00063279,A00000209,2,4,1,14.6,23632.7,2017-04-30
T00063280,A00000209,2,4,1,14.6,21243.1,2017-05-31
T00063281,A00000209,2,4,1,14.6,20478.1,2017-06-30
T00063282,A00000209,2,4,1,14.6,23265.8,2017-07-31
T00063283,A00000209,2,4,1,14.6,20706.2,2017-08-31
T00063284,A00000209,2,4,1,14.6,19237.4,2017-09-30
T00063285,A00000209,2,4,1,14.6,21157.7,2017-10-31
T00063286,A00000209,2,4,1,14.6,20491.6,2017-11-30
T00063287,A00000209,2,4,1,14.6,16757.9,2017-12-31
T00063288,A00000209,2,4,1,14.6,14320.4,2018-01-31
T00063289,A00000209,2,4,1,14.6,14885.2,2018-02-28
T00063290,A00000209,2,4,1,14.6,18800.9,2018-03-31
T00063291,A00000209,2,4,1,14.6,21931.5,2018-04-30
T00063292,A00000209,2,4,1,14.6,23572.5,2018-05-31
T00063293,A00000209,2,4,1,14.6,23517,2018-06-30
T00063294,A00000209,2,4,1,14.6,26016.9,2018-07-31
T00063295,A00000209,2,4,1,14.6,31783.8,2018-08-31
T00063296,A00000209,2,4,1,14.6,34367.9,2018-09-30
T00063297,A00000209,2,4,1,14.6,37734.6,2018-10-31
T00063298,A00000209,2,4,1,14.6,44353,2018-11-30
