account_id,district_id,frequency_id,date
A00002755,20,1,2015-01-26
A00002756,24,1,2017-10-21
A00002757,54,1,2016-05-14
A00002758,70,1,2013-05-19
A00002759,46,1,2016-10-23
A00002760,10,1,2017-03-14
A00002761,1,1,2016-12-26
A00002762,19,1,2013-03-20
A00002763,64,1,2013-02-11
A00002764,53,1,2016-08-15
A00002765,69,1,2017-09-20
A00002766,31,1,2017-02-20
A00002767,54,1,2016-03-23
A00002768,73,1,2013-12-20
A00002770,42,1,2013-12-25
A00002771,37,1,2013-08-18
A00002772,11,1,2016-02-24
A00002773,38,1,2016-06-23
A00002774,42,1,2016-02-05
A00002775,30,1,2017-12-08
A00002776,23,1,2017-08-10
A00002777,62,1,2016-12-25
A00002778,38,1,2013-12-30
A00002779,73,1,2013-06-15
A00002780,63,1,2015-12-29
A00002781,16,1,2015-06-20
A00002782,1,1,2017-02-27
A00002783,43,1,2015-11-23
A00002784,40,1,2017-10-30
A00002787,1,1,2017-12-07
A00002788,54,1,2014-10-12
A00002789,14,1,2014-01-01
A00002790,1,1,2014-10-18
A00002791,25,1,2017-12-19
A00002792,1,1,2016-08-26
A00002793,47,1,2013-10-09
A00002794,74,1,2016-08-08
A00002795,11,1,2016-08-20
A00002796,5,2,2017-12-08
A00002797,74,1,2017-02-26
A00002798,70,1,2014-08-24
A00002799,54,2,2014-04-03
A00002800,41,1,2017-05-08
A00002801,11,1,2016-09-23
A00002802,1,1,2013-09-16
A00002803,58,1,2015-12-01
A00002804,53,1,2016-02-22
A00002805,39,1,2016-05-20
A00002806,53,1,2017-06-26
A00002807,42,1,2016-10-04
A00002808,1,1,2014-12-18
A00002809,73,1,2014-12-08
A00002810,66,1,2015-03-16
A00002811,4,1,2016-01-02
A00002812,18,1,2016-07-05
A00002813,24,1,2013-12-15
A00002814,72,1,2013-04-25
A00002816,74,1,2017-05-04
A00002817,56,1,2013-04-07
A00002818,40,1,2013-07-21
A00002819,35,1,2014-07-16
A00002820,36,1,2017-12-11
A00002821,54,1,2016-07-12
A00002823,57,1,2013-04-18
A00002824,11,1,2013-10-20
A00002825,54,1,2016-07-10
A00002826,35,1,2016-11-20
A00002827,70,1,2016-12-18
A00002829,66,1,2017-08-18
A00002830,20,1,2015-08-04
A00002831,1,1,2017-11-10
A00002832,12,1,2017-11-22
A00002833,64,1,2015-08-30
A00002834,70,1,2015-10-14
A00002835,73,1,2015-10-03
A00002836,42,1,2015-11-18
A00002837,46,1,2016-06-02
A00002838,3,2,2013-04-13
A00002839,70,1,2015-04-04
A00002840,15,1,2014-10-09
A00002841,71,1,2013-07-27
A00002842,14,1,2013-12-29
A00002843,30,1,2017-03-29
A00002844,43,1,2016-01-19
A00002845,62,1,2017-08-21
A00002846,1,1,2017-09-27
A00002847,75,1,2014-05-08
A00002849,1,1,2013-09-16
A00002850,57,1,2017-11-22
A00002851,17,1,2015-12-02
A00002852,70,1,2016-12-29
A00002853,54,1,2015-09-08
A00002854,1,1,2017-01-18
A00002855,27,1,2015-08-21
A00002856,25,1,2015-03-18
A00002857,19,1,2017-04-28
A00002858,56,1,2015-08-22
A00002859,11,1,2013-10-23
A00002860,54,2,2017-05-30
A00002861,38,1,2013-02-10
A00002862,33,1,2013-06-07
A00002863,14,1,2016-01-21
A00002864,54,1,2016-03-16
A00002865,1,1,2015-03-03
A00002866,43,1,2015-09-13
A00002867,30,1,2013-11-04
A00002868,1,1,2014-06-15
A00002869,68,1,2016-09-27
A00002870,1,1,2016-06-18
A00002871,52,1,2015-10-30
A00002872,1,1,2016-09-04
A00002873,70,1,2016-12-13
A00002874,32,1,2017-04-02
A00002875,19,1,2016-12-24
A00002876,52,1,2013-04-22
A00002877,37,1,2015-06-04
A00002878,1,1,2017-06-14
A00002879,15,1,2017-10-14
A00002880,71,1,2013-06-16
A00002881,70,1,2013-01-04
A00002882,44,1,2016-07-20
A00002883,77,1,2017-06-29
A00002884,1,1,2013-02-08
A00002885,1,1,2016-09-04
A00002886,1,1,2014-04-08
A00002887,76,1,2016-07-13
A00002888,19,1,2016-05-23
A00002889,8,1,2016-03-23
A00002890,69,1,2016-02-07
A00002891,42,1,2017-05-28
A00002892,64,1,2017-12-16
A00002893,39,1,2016-02-08
A00002894,17,1,2013-08-28
A00002895,19,1,2013-03-09
A00002896,29,1,2013-03-30
A00002897,51,1,2017-10-11
A00002898,54,1,2016-11-23
A00002899,40,1,2017-04-03
A00002900,20,1,2017-05-14
A00002901,1,1,2017-04-09
A00002902,32,1,2013-01-28
A00002903,38,1,2014-05-19
A00002904,13,1,2016-03-20
A00002905,74,1,2014-10-03
A00002906,49,1,2016-09-20
A00002907,70,1,2013-09-09
A00002908,61,1,2017-03-16
A00002909,58,1,2016-04-04
A00002910,68,1,2017-10-21
A00002911,33,1,2015-02-25
A00002912,74,1,2014-07-30
A00002913,8,1,2013-12-28
A00002914,4,1,2016-09-08
A00002915,57,1,2013-07-23
A00002916,6,1,2016-12-03
A00002917,68,1,2016-08-08
A00002918,15,3,2017-12-05
A00002919,77,1,2015-05-10
A00002920,73,1,2017-11-13
A00002921,54,1,2016-09-21
A00002922,16,1,2014-06-06
A00002923,43,1,2015-01-10
A00002924,56,1,2014-10-16
A00002925,1,1,2013-01-10
A00002926,50,1,2013-01-14
A00002927,37,1,2017-08-04
A00002928,55,1,2013-12-14
A00002929,51,1,2016-04-06
A00002930,1,1,2016-08-24
A00002931,36,1,2015-05-04
A00002932,72,1,2013-05-04
A00002933,10,1,2013-06-18
A00002934,1,1,2016-10-08
A00002935,68,1,2015-05-15
A00002936,3,1,2016-03-27
A00002937,1,1,2017-02-25
A00002938,1,1,2013-08-04
A00002939,5,1,2017-06-28
A00002940,54,1,2013-06-24
A00002942,44,1,2017-09-24
A00002944,22,1,2016-01-11
A00002945,6,1,2016-07-11
A00002946,54,1,2016-05-07
A00002947,57,1,2016-08-09
A00002949,1,1,2014-10-21
A00002950,62,1,2016-06-28
A00002951,44,1,2013-09-06
A00002952,65,1,2017-04-28
A00002953,1,1,2016-09-02
A00002954,1,1,2017-04-08
A00002955,67,1,2016-09-27
A00002956,15,1,2017-06-10
A00002957,25,1,2015-07-28
A00002958,48,1,2013-09-19
A00002959,8,1,2014-02-25
A00002960,19,1,2014-09-20
A00002961,9,1,2016-07-12
A00002962,1,1,2013-05-30
A00002963,31,1,2016-12-09
A00002964,72,1,2017-01-09
A00002965,6,1,2015-10-10
A00002966,33,1,2017-03-27
A00002967,38,1,2016-11-13
A00002968,15,1,2015-02-05
A00002969,29,1,2015-05-26
A00002970,60,1,2013-01-22
A00002971,76,2,2013-12-23
A00002972,12,1,2013-11-23
A00002973,23,1,2016-08-15
A00002974,9,1,2013-03-13
A00002976,13,1,2016-08-19
A00002977,28,1,2016-06-20
A00002978,74,1,2015-01-06
A00002979,10,1,2017-11-22
A00002980,66,1,2013-12-09
A00002981,46,1,2017-01-11
A00002982,19,1,2016-06-04
A00002983,42,1,2016-07-25
A00002985,71,1,2013-04-06
A00002986,63,1,2016-04-09
A00002987,18,1,2013-09-16
A00002988,66,3,2016-10-14
A00002989,4,1,2013-11-28
A00002990,30,1,2016-09-16
A00002991,19,1,2013-05-22
A00002992,43,1,2017-07-11
A00002993,1,2,2016-02-13
A00002994,77,1,2016-05-03
A00002995,51,1,2016-12-14
A00002996,54,1,2014-05-17
A00002997,40,1,2017-09-09
A00002998,21,1,2017-11-09
A00002999,66,1,2016-10-08
A00003000,28,1,2013-07-14
A00003001,1,1,2013-03-24
A00003003,18,1,2013-11-27
A00003004,11,1,2016-08-22
A00003005,42,3,2017-01-11
A00003006,64,1,2015-01-01
A00003007,16,1,2013-02-02
A00003008,72,1,2013-02-27
A00003009,1,1,2016-01-26
A00003010,46,1,2015-09-13
A00003011,64,1,2013-09-01
A00003012,49,1,2017-04-18
A00003013,73,1,2017-12-09
A00003014,75,2,2015-03-03
A00003015,19,1,2016-06-15
A00003016,26,1,2016-02-23
A00003017,75,1,2014-08-12
A00003018,34,1,2016-12-03
A00003019,33,1,2016-04-21
A00003020,3,1,2016-08-09
A00003021,10,1,2016-04-20
A00003022,64,1,2016-10-30
A00003023,35,1,2017-10-14
A00003024,1,1,2016-12-18
A00003025,25,1,2017-12-27
A00003026,24,1,2013-02-18
A00003027,62,1,2016-04-29
A00003028,27,1,2013-09-15
A00003029,42,1,2016-12-24
A00003030,65,1,2014-06-22
A00003031,51,1,2017-03-10
A00003032,5,1,2013-06-07
A00003033,69,1,2017-12-10
A00003035,15,2,2013-08-16
A00003036,10,1,2014-04-10
A00003037,44,1,2014-05-26
A00003038,10,1,2016-04-28
A00003039,1,1,2013-12-10
A00003040,17,1,2016-08-03
A00003041,70,1,2016-04-04
A00003042,10,1,2013-09-16
A00003043,1,1,2016-12-29
A00003044,72,1,2016-09-14
A00003045,1,1,2015-06-08
A00003046,74,1,2017-08-11
A00003047,16,1,2013-02-17
A00003048,74,2,2017-12-26
A00003049,61,1,2014-09-08
A00003050,60,1,2013-05-08
A00003051,9,1,2016-01-01
A00003052,44,1,2017-04-26
A00003053,11,1,2013-08-23
A00003055,15,1,2016-05-26
A00003056,55,1,2013-12-22
A00003057,9,1,2017-07-23
A00003058,44,1,2014-10-23
A00003059,1,1,2017-02-15
A00003060,73,1,2017-06-09
A00003061,76,1,2015-11-08
A00003062,17,1,2017-08-15
A00003063,72,1,2013-05-26
A00003064,40,1,2013-05-23
A00003066,74,1,2016-08-12
A00003067,46,1,2017-01-30
A00003068,59,1,2013-04-25
A00003069,66,1,2013-03-20
A00003070,56,1,2017-08-21
A00003071,41,1,2016-10-03
A00003072,8,1,2013-06-05
A00003074,74,2,2014-10-08
A00003075,71,1,2017-06-25
A00003076,54,1,2013-03-27
A00003077,64,1,2017-04-16
A00003078,1,1,2013-07-16
A00003079,18,1,2016-02-26
A00003080,57,1,2015-10-29
A00003082,33,1,2017-11-16
A00003083,66,1,2017-03-18
A00003084,59,2,2016-01-28
A00003085,66,1,2017-07-03
A00003086,1,1,2013-11-02
A00003087,15,1,2013-12-04
A00003088,18,1,2016-03-08
A00003089,12,2,2016-07-02
A00003090,1,1,2016-12-10
A00003091,3,1,2013-11-11
A00003092,46,1,2015-12-20
A00003093,16,1,2016-11-21
A00003094,56,1,2013-12-20
A00003096,68,1,2013-06-29
A00003097,66,1,2017-08-14
A00003098,1,1,2016-09-16
A00003099,70,1,2013-05-20
A00003100,65,1,2017-06-22
A00003101,1,1,2014-02-27
A00003102,33,1,2017-11-23
A00003103,1,3,2017-09-21
A00003104,1,1,2017-04-29
A00003105,37,1,2017-11-21
A00003106,12,2,2017-09-26
A00003107,5,1,2013-11-20
A00003108,53,1,2013-03-14
A00003109,18,1,2015-04-08
A00003110,48,1,2017-01-12
A00003111,60,1,2015-11-08
A00003112,38,1,2014-08-12
A00003113,67,1,2013-08-16
A00003114,1,1,2016-06-15
A00003115,14,1,2016-03-27
A00003116,54,1,2016-04-05
A00003117,33,1,2013-02-24
A00003118,48,1,2016-03-10
A00003119,33,1,2017-05-02
A00003120,1,1,2016-06-20
A00003121,46,1,2016-03-08
A00003122,74,1,2017-05-12
A00003124,6,1,2015-06-13
A00003125,37,1,2016-12-16
A00003126,17,1,2016-09-03
A00003127,66,1,2013-08-08
A00003128,1,1,2015-01-06
A00003129,5,1,2013-12-05
A00003130,13,1,2016-03-20
A00003131,21,1,2015-10-23
A00003132,56,1,2015-10-08
A00003133,66,1,2013-06-14
A00003134,48,1,2014-04-29
A00003135,72,1,2013-12-27
A00003136,69,1,2013-08-07
A00003137,39,1,2016-12-15
A00003138,37,1,2016-03-24
A00003139,12,1,2015-08-30
A00003140,3,1,2017-05-13
A00003141,1,2,2015-01-06
A00003142,2,1,2014-09-14
A00003143,38,1,2016-10-18
A00003144,67,1,2016-03-09
A00003145,4,1,2013-12-03
A00003146,68,1,2013-10-26
A00003147,54,1,2015-04-05
A00003148,33,1,2015-11-19
A00003149,57,1,2016-06-27
A00003151,6,1,2016-02-21
A00003152,1,1,2013-07-16
A00003153,2,1,2016-07-05
A00003154,1,1,2017-07-02
A00003155,28,1,2016-08-29
A00003156,1,3,2017-11-16
A00003157,77,1,2013-09-10
A00003158,71,1,2016-10-03
A00003160,22,1,2014-06-19
A00003161,48,1,2016-08-26
A00003162,63,2,2016-05-18
A00003163,41,1,2017-05-24
A00003164,33,1,2013-12-24
A00003166,71,1,2013-08-10
A00003167,18,1,2014-08-08
A00003168,39,1,2013-02-20
A00003169,19,1,2017-12-19
A00003170,1,1,2016-01-12
A00003171,61,1,2013-09-28
A00003172,77,1,2017-05-27
A00003173,39,1,2013-05-15
A00003174,65,1,2017-12-10
A00003175,50,1,2016-10-08
A00003176,26,1,2017-03-26
A00003177,74,1,2016-11-12
A00003178,4,1,2016-04-27
A00003179,71,1,2016-09-20
A00003180,1,1,2016-06-18
A00003181,42,1,2013-05-16
A00003182,6,1,2016-12-20
A00003183,45,1,2014-04-01
A00003184,1,1,2014-02-18
A00003185,45,1,2017-07-29
A00003186,10,1,2015-05-28
A00003187,59,1,2017-12-20
A00003188,24,1,2017-02-20
A00003189,29,1,2015-11-29
A00003190,1,1,2016-12-30
A00003191,72,1,2016-09-17
A00003192,18,1,2016-07-28
A00003193,74,1,2016-02-27
A00003194,11,1,2017-04-19
A00003195,40,1,2013-09-02
A00003196,1,1,2013-12-13
A00003197,1,1,2013-12-25
A00003199,66,1,2016-06-06
A00003200,17,3,2015-10-20
A00003201,4,1,2014-04-17
A00003202,8,1,2017-06-04
A00003203,23,1,2015-08-07
A00003204,61,1,2016-07-13
A00003205,1,1,2015-12-17
A00003206,38,1,2016-06-22
A00003208,29,1,2017-08-04
A00003209,45,1,2017-12-10
A00003210,1,1,2013-05-17
A00003211,72,1,2017-06-09
A00003212,70,1,2013-07-25
A00003213,51,1,2013-04-12
A00003214,67,1,2017-05-10
A00003216,3,1,2015-08-11
A00003217,75,3,2017-04-23
A00003218,41,1,2013-11-14
A00003219,1,1,2016-03-26
A00003220,29,1,2013-08-14
A00003221,5,1,2013-08-17
A00003222,4,1,2013-07-21
A00003223,1,1,2013-12-07
A00003224,55,1,2016-11-10
A00003225,1,1,2013-11-01
A00003226,65,1,2014-08-28
A00003227,1,1,2016-06-24
A00003228,29,1,2016-10-30
A00003229,64,1,2015-11-18
A00003230,1,1,2015-03-11
A00003231,73,1,2015-04-18
A00003232,37,1,2016-10-02
A00003233,31,1,2015-03-03
A00003234,1,1,2015-09-16
A00003235,8,1,2015-01-26
A00003236,52,1,2017-02-20
A00003237,20,1,2013-10-02
A00003238,47,1,2016-01-07
A00003239,5,1,2016-06-19
A00003240,35,2,2016-05-29
A00003241,44,1,2013-07-16
A00003242,28,1,2017-03-02
A00003243,1,1,2013-11-10
A00003244,56,1,2015-01-14
A00003245,45,1,2017-06-26
A00003246,54,1,2013-06-14
A00003247,61,1,2016-04-11
A00003248,77,1,2016-05-11
A00003249,74,1,2016-10-11
A00003250,1,1,2015-01-06
A00003251,59,1,2015-05-18
A00003252,12,1,2015-06-12
A00003253,71,3,2014-03-15
A00003254,36,1,2015-08-27
A00003255,1,1,2013-09-15
A00003256,40,1,2016-11-19
A00003258,53,1,2013-06-05
A00003259,1,1,2014-04-11
A00003260,68,1,2013-03-25
A00003261,1,1,2013-07-07
A00003262,23,1,2017-06-22
A00003263,44,1,2016-03-07
A00003264,70,1,2013-10-23
A00003265,52,3,2016-03-30
A00003266,14,1,2017-03-29
A00003267,64,1,2013-07-21
A00003268,21,1,2013-09-20
A00003269,37,1,2015-09-03
A00003270,30,1,2015-08-08
A00003271,8,1,2016-10-12
A00003272,53,1,2016-08-30
A00003273,74,1,2015-12-29
A00003274,76,1,2017-09-17
A00003275,74,1,2014-06-29
A00003276,1,1,2017-12-29
A00003277,36,1,2013-07-12
A00003278,4,1,2016-01-02
A00003279,46,2,2014-12-17
A00003280,1,1,2016-04-24
A00003281,1,1,2017-08-06
A00003282,1,1,2016-11-24
A00003283,68,1,2013-03-26
A00003284,64,1,2013-05-17
A00003285,43,1,2016-05-12
A00003286,8,1,2016-02-26
A00003287,18,1,2013-07-26
A00003288,54,1,2014-09-15
A00003289,1,1,2014-06-02
A00003290,19,1,2016-12-09
A00003291,45,1,2016-11-16
A00003292,1,1,2013-12-21
A00003293,1,1,2017-08-08
A00003294,75,1,2016-04-09
A00003296,67,1,2016-03-15
A00003297,53,1,2015-02-17
A00003298,29,1,2013-08-04
A00003299,11,2,2017-05-16
A00003300,71,1,2017-09-19
A00003301,14,1,2016-04-25
A00003302,21,1,2013-03-02
A00003303,1,1,2015-11-17
A00003304,36,1,2017-01-16
A00003305,13,1,2015-12-09
A00003306,75,1,2013-08-24
A00003307,30,1,2014-03-13
A00003308,40,1,2016-04-02
A00003309,66,1,2013-11-20
A00003310,25,1,2013-09-15
A00003311,8,1,2016-08-18
A00003312,30,1,2016-12-04
A00003314,25,1,2016-10-14
A00003315,23,1,2015-08-24
A00003316,28,1,2013-05-06
A00003317,4,1,2015-10-04
A00003318,62,1,2016-06-25
A00003319,56,1,2013-08-29
A00003320,1,1,2015-12-01
A00003321,17,1,2015-04-18
A00003322,65,2,2016-03-20
A00003323,13,1,2013-09-08
A00003324,3,1,2017-10-17
A00003325,11,1,2017-11-03
A00003326,5,1,2013-11-11
A00003327,45,1,2013-04-16
A00003328,1,1,2017-03-17
A00003329,3,1,2016-10-12
A00003330,76,1,2015-07-08
A00003331,16,1,2017-02-20
A00003332,17,1,2017-03-25
A00003333,44,1,2017-11-27
A00003334,67,1,2016-07-09
A00003335,35,1,2016-02-18
A00003336,51,1,2014-09-19
A00003337,58,3,2017-02-22
A00003338,25,1,2015-12-24
A00003339,1,1,2016-09-27
A00003342,59,1,2017-10-06
A00003343,1,1,2017-08-03
A00003344,70,1,2017-05-15
A00003345,22,1,2013-12-08
A00003346,1,1,2017-07-25
A00003347,4,1,2016-08-19
A00003348,4,1,2014-12-08
A00003349,47,1,2016-03-28
A00003350,74,1,2016-07-13
A00003351,70,1,2016-03-08
A00003352,42,1,2013-11-08
A00003353,74,1,2016-08-27
A00003354,63,1,2013-11-05
A00003355,70,1,2014-02-26
A00003357,54,1,2015-07-26
A00003358,44,1,2016-02-21
A00003359,8,1,2016-07-30
A00003360,71,1,2017-11-10
A00003361,45,1,2013-08-26
A00003362,73,1,2015-01-25
A00003363,30,1,2015-06-24
A00003364,21,2,2014-12-08
A00003365,11,1,2017-11-18
A00003366,68,1,2016-03-02
A00003367,1,1,2013-04-01
A00003368,24,1,2015-09-14
A00003369,8,1,2014-12-01
A00003370,49,1,2013-11-15
A00003371,68,1,2013-11-04
A00003372,23,1,2014-05-26
A00003373,27,1,2016-01-18
A00003374,21,1,2013-02-17
A00003375,9,1,2017-01-15
A00003376,58,1,2016-11-17
A00003377,74,1,2016-12-02
A00003378,55,1,2014-03-14
A00003379,63,1,2017-01-24
A00003380,64,1,2013-12-10
A00003381,68,1,2017-08-02
A00003382,23,2,2017-11-20
A00003383,29,1,2017-09-28
A00003384,14,1,2015-11-05
A00003385,1,1,2017-12-21
A00003386,2,1,2015-05-23
A00003387,25,2,2016-12-28
A00003389,13,1,2016-01-30
A00003390,12,2,2016-12-22
A00003391,74,1,2013-04-01
A00003392,1,1,2015-06-08
A00003393,4,1,2016-12-22
A00003394,23,1,2016-10-09
A00003395,16,1,2017-11-05
A00003396,1,1,2017-11-20
A00003397,49,1,2016-08-04
A00003398,43,1,2017-04-15
A00003399,63,1,2016-09-26
A00003401,38,2,2017-10-04
A00003402,76,2,2015-03-16
A00003403,63,1,2017-05-20
A00003404,33,1,2017-11-04
A00003405,36,1,2014-03-07
A00003406,53,1,2017-12-08
A00003407,28,1,2013-08-24
A00003408,62,1,2013-09-19
A00003409,23,1,2016-03-01
A00003410,39,1,2015-07-03
A00003411,19,1,2016-12-17
A00003412,31,1,2016-12-20
A00003413,70,1,2013-07-13
A00003415,75,1,2017-12-06
A00003417,48,1,2015-09-28
A00003418,42,3,2016-09-02
A00003419,1,1,2014-10-29
A00003421,31,1,2015-02-01
A00003422,21,1,2016-03-28
A00003423,11,1,2017-11-10
A00003424,74,1,2013-02-16
A00003425,70,1,2014-08-24
A00003426,9,2,2016-07-13
A00003427,36,1,2016-08-23
A00003428,27,1,2017-07-12
A00003429,73,1,2013-12-17
A00003430,9,1,2016-12-10
A00003431,64,1,2016-09-21
A00003432,1,1,2016-06-25
A00003433,73,1,2017-07-07
A00003434,32,1,2016-05-13
A00003435,59,1,2013-07-01
A00003436,5,1,2015-06-24
A00003437,1,1,2016-11-13
A00003438,35,1,2016-12-21
A00003439,16,1,2016-02-16
A00003440,22,1,2015-09-22
A00003442,4,1,2016-01-16
A00003443,45,1,2016-07-26
A00003444,53,2,2017-09-04
A00003445,1,1,2014-02-22
A00003446,6,3,2016-09-27
A00003448,58,2,2016-06-06
A00003449,1,1,2015-04-27
A00003450,1,1,2016-12-13
A00003451,52,1,2016-04-27
A00003452,63,1,2016-12-13
A00003453,13,1,2015-06-08
A00003454,32,1,2016-10-17
A00003455,34,1,2016-03-13
A00003456,32,1,2013-09-06
A00003457,54,1,2014-10-01
A00003458,63,1,2015-07-07
A00003459,76,1,2016-06-02
A00003460,16,1,2017-04-08
A00003461,8,1,2017-06-23
A00003462,51,1,2016-03-04
A00003463,38,1,2017-09-21
A00003464,25,1,2015-05-05
A00003465,1,1,2013-07-16
A00003466,64,1,2015-02-16
A00003467,17,1,2016-08-25
A00003468,32,1,2016-02-14
A00003469,76,1,2013-05-22
A00003470,8,1,2017-01-12
A00003471,63,1,2017-01-22
A00003472,55,1,2016-07-21
A00003474,23,1,2015-07-12
A00003476,3,1,2015-12-16
A00003477,71,1,2013-08-22
A00003478,30,1,2014-09-04
A00003479,22,1,2014-06-14
A00003480,58,1,2013-09-14
A00003482,70,1,2015-01-03
A00003483,40,1,2013-10-12
A00003484,22,1,2014-06-01
A00003485,53,1,2016-06-19
A00003486,64,1,2015-10-09
A00003487,41,1,2013-01-08
A00003489,9,1,2014-12-08
A00003490,48,1,2015-11-26
A00003491,51,1,2016-07-27
A00003492,33,1,2015-09-10
A00003493,63,1,2013-07-22
A00003494,60,1,2016-07-22
A00003495,54,1,2016-05-17
A00003496,42,1,2017-06-11
A00003497,76,1,2014-08-02
A00003498,31,1,2016-11-12
A00003499,51,1,2016-09-14
A00003501,36,1,2017-12-13
A00003502,74,1,2016-03-08
A00003503,1,1,2014-07-17
A00003504,70,1,2016-08-30
A00003505,46,1,2013-09-23
A00003506,70,1,2017-05-08
A00003507,9,1,2016-12-01
A00003508,42,1,2016-09-12
A00003509,2,1,2013-09-05
A00003510,41,1,2013-01-07
A00003511,70,1,2016-07-23
A00003512,46,1,2016-05-11
A00003513,20,1,2013-03-03
A00003514,7,1,2013-02-03
A00003515,68,1,2016-06-16
A00003516,36,2,2017-09-07
A00003517,26,1,2016-11-22
A00003518,9,1,2016-07-22
A00003519,52,1,2016-02-10
A00003520,72,1,2015-06-04
A00003521,75,1,2013-06-22
A00003522,16,1,2016-06-07
A00003523,65,1,2016-05-14
A00003524,66,1,2017-06-28
A00003525,70,1,2015-12-01
A00003526,1,1,2016-07-22
A00003527,44,1,2017-01-11
A00003528,10,1,2014-03-05
A00003529,12,1,2017-07-08
A00003530,34,1,2016-01-03
A00003531,59,1,2016-05-03
A00003532,73,1,2015-07-18
A00003533,74,1,2014-08-29
A00003534,59,1,2016-04-08
A00003535,1,1,2013-10-05
A00003536,24,1,2014-08-11
A00003537,45,1,2017-08-22
A00003538,58,1,2013-08-08
A00003539,42,1,2014-06-08
A00003540,18,1,2017-01-03
A00003541,70,1,2017-03-02
A00003542,49,1,2013-06-11
A00003543,74,1,2016-07-21
A00003544,33,1,2017-04-07
A00003545,51,1,2013-02-17
A00003546,55,1,2017-02-03
A00003547,54,1,2013-08-07
A00003548,23,1,2013-11-11
A00003549,27,1,2016-08-14
A00003550,68,1,2016-07-04
A00003551,6,1,2013-10-17
A00003552,62,1,2015-09-06
A00003553,70,1,2015-08-30
A00003554,66,1,2013-02-16
A00003555,32,1,2014-09-26
A00003556,58,1,2017-08-29
A00003557,72,1,2016-11-02
A00003558,4,1,2013-05-23
A00003559,18,1,2015-12-30
A00003560,57,1,2016-11-10
A00003561,33,1,2017-10-15
A00003562,50,1,2016-07-19
A00003563,1,1,2016-07-04
A00003564,14,1,2016-11-17
A00003565,30,1,2017-02-12
A00003566,21,1,2013-06-09
A00003567,5,1,2014-12-20
A00003568,40,1,2016-04-11
A00003569,1,1,2016-09-18
A00003570,44,1,2013-11-29
A00003571,39,1,2013-11-21
A00003572,65,1,2015-11-12
A00003573,59,1,2016-06-27
A00003574,72,1,2017-03-08
A00003575,7,1,2013-09-08
A00003576,58,1,2014-11-07
A00003577,74,1,2017-05-11
A00003578,1,1,2016-02-17
A00003579,53,1,2014-09-02
A00003580,43,1,2013-08-01
A00003581,66,1,2017-03-26
A00003582,19,1,2015-08-26
A00003583,40,1,2015-02-03
A00003584,55,1,2016-06-12
A00003585,1,1,2016-06-23
A00003586,59,1,2013-03-27
A00003587,64,1,2015-12-24
A00003588,33,1,2016-06-28
A00003589,5,1,2016-11-13
A00003590,57,1,2016-06-02
A00003591,1,3,2016-06-09
A00003592,54,1,2013-01-08
A00003593,1,1,2013-02-18
A00003594,29,1,2013-12-30
A00003595,30,1,2014-05-01
A00003596,59,1,2016-04-23
A00003597,1,3,2016-02-11
A00003598,76,1,2017-11-02
A00003599,63,1,2014-03-20
A00003600,27,1,2013-08-10
A00003601,54,1,2015-06-13
A00003602,18,1,2016-12-03
A00003603,3,1,2017-09-17
A00003604,75,1,2013-12-22
A00003605,3,1,2016-03-24
A00003606,1,1,2016-04-18
A00003608,72,2,2014-08-30
A00003609,28,1,2013-08-03
A00003610,1,1,2017-09-22
A00003612,70,1,2014-08-27
A00003613,43,1,2013-08-10
A00003614,19,1,2016-08-07
A00003615,46,1,2016-11-05
A00003616,50,1,2017-12-15
A00003617,22,1,2013-11-15
A00003618,29,1,2013-09-29
A00003620,14,1,2017-02-06
A00003621,32,1,2014-12-25
A00003622,53,1,2014-10-15
A00003623,59,1,2015-02-12
A00003624,32,2,2015-05-30
A00003625,3,1,2014-08-22
A00003626,51,1,2016-11-05
A00003628,70,1,2015-09-12
A00003629,48,1,2013-07-27
A00003631,1,1,2015-08-13
A00003632,56,2,2016-04-06
A00003633,18,1,2017-02-06
A00003634,21,1,2017-04-16
A00003635,10,1,2017-05-04
A00003636,21,1,2014-05-22
A00003637,53,1,2015-10-28
A00003638,52,3,2016-01-10
A00003639,4,1,2017-01-08
A00003640,10,1,2013-11-05
A00003641,7,1,2015-01-09
A00003643,1,1,2014-12-22
A00003644,38,1,2013-04-13
A00003645,36,1,2016-06-18
A00003646,63,2,2015-10-20
A00003647,77,1,2016-06-17
A00003648,61,1,2016-05-06
A00003649,54,1,2013-05-14
A00003650,8,1,2014-06-05
A00003651,23,1,2013-02-27
A00003652,36,1,2017-03-02
A00003653,31,1,2014-05-03
A00003654,47,1,2013-07-13
A00003655,1,1,2015-12-24
A00003656,53,1,2013-08-06
A00003657,62,1,2017-09-19
A00003658,24,1,2017-03-25
A00003659,54,1,2017-02-01
A00003660,74,1,2013-11-14
A00003661,50,1,2016-01-11
A00003662,4,1,2017-05-26
A00003663,67,1,2014-11-06
A00003664,1,1,2016-04-28
A00003665,28,1,2017-06-28
A00003667,55,1,2014-01-26
A00003668,1,1,2016-06-15
A00003669,76,1,2013-12-22
A00003670,27,1,2013-06-04
A00003671,21,1,2017-09-17
A00003672,26,1,2016-03-19
A00003673,30,1,2016-01-12
A00003674,38,1,2013-03-12
A00003675,64,1,2013-03-20
A00003676,58,1,2016-06-08
A00003677,1,1,2015-10-04
A00003678,1,1,2013-03-24
A00003679,64,1,2015-08-15
