complaint_id,client_id,date_received,product_id,via_id,response_id
CR1763035,C00006052,2016-01-28,1,2,7
CR1763044,C00002129,2016-01-29,1,2,7
CR1763118,C00001109,2016-01-28,3,3,7
CR1763127,C00004418,2016-01-28,1,2,7
CR1763336,C00000258,2016-01-28,2,2,7
CR1763394,C00000406,2016-01-28,3,3,1
CR1763541,C00011710,2016-01-29,1,2,1
CR1763558,C00002658,2016-01-29,1,2,1
CR1763657,C00004791,2016-01-30,2,3,1
CR1763723,C00004355,2016-01-29,1,2,7
CR1763749,C00004132,2016-01-29,2,2,1
CR1763907,C00004044,2016-01-29,3,2,1
CR1764273,C00002146,2016-01-29,2,2,4
CR1764286,C00002084,2016-01-29,2,6,1
CR1764386,C00003882,2016-01-29,4,1,1
CR1764500,C00001456,2016-01-29,3,3,1
CR1764598,C00002750,2016-01-30,1,2,7
CR1764929,C00003816,2016-01-29,1,3,1
CR1765156,C00003560,2016-01-29,2,2,1
CR1765238,C00004797,2016-01-30,2,2,1
CR1765261,C00000290,2016-01-29,3,2,7
CR1765442,C00000974,2016-01-30,1,2,1
CR1765466,C00000391,2016-01-30,1,2,7
CR1765532,C00001578,2016-01-30,1,2,1
CR1765564,C00003563,2016-01-30,3,2,1
CR1765621,C00004511,2016-01-30,5,2,1
CR1765668,C00004686,2016-01-30,2,2,1
CR1765727,C00001412,2016-01-30,2,2,1
CR1765815,C00004364,2016-01-31,3,2,1
CR1765841,C00000278,2016-02-01,1,2,7
CR1765847,C00004100,2016-01-31,2,2,1
CR1765896,C00003998,2016-01-31,2,2,1
CR1765902,C00013262,2016-01-31,2,2,7
CR1766056,C00001125,2016-02-01,1,2,1
CR1766101,C00005441,2016-01-31,2,2,1
CR1766116,C00004389,2016-01-31,3,2,4
CR1766185,C00001817,2016-02-01,2,2,1
CR1766846,C00003775,2016-02-01,1,2,1
CR1766940,C00003893,2016-02-01,2,4,1
CR1766978,C00003584,2016-02-01,1,3,1
CR1767060,C00010209,2016-02-01,1,3,1
CR1767170,C00000086,2016-02-02,1,2,1
CR1767194,C00004121,2016-02-01,1,3,1
CR1767237,C00002471,2016-02-01,5,2,1
CR1768140,C00008737,2016-02-02,1,3,1
CR1768445,C00004687,2016-02-02,1,2,1
CR1768482,C00003755,2016-02-02,1,2,1
CR1768520,C00004291,2016-02-03,2,2,1
CR1768601,C00002848,2016-02-02,5,2,1
CR1768638,C00009680,2016-02-03,2,2,1
CR1768762,C00003681,2016-02-02,1,2,1
CR1768779,C00002999,2016-02-02,3,4,1
CR1768930,C00004276,2016-02-02,2,2,1
CR1768938,C00006844,2016-02-02,2,3,1
CR1768956,C00002392,2016-02-02,2,2,7
CR1769014,C00003113,2016-02-02,2,2,1
CR1769057,C00001122,2016-02-02,1,2,7
CR1769491,C00001192,2016-02-02,2,1,1
CR1769645,C00004225,2016-02-02,1,3,7
CR1769933,C00001497,2016-02-02,2,4,1
CR1769960,C00003972,2016-02-02,1,2,7
CR1770089,C00004093,2016-02-02,1,2,1
CR1770171,C00001349,2016-02-02,1,2,7
CR1770302,C00002274,2016-02-02,3,3,1
CR1770336,C00004789,2016-02-02,1,2,4
CR1770513,C00004530,2016-02-03,3,3,1
CR1770754,C00000809,2016-02-03,2,1,1
CR1770828,C00002529,2016-02-03,1,2,1
CR1771003,C00000292,2016-02-03,1,2,1
CR1771076,C00004064,2016-02-03,2,3,1
CR1771128,C00005093,2016-02-03,3,2,1
CR1771321,C00001975,2016-02-04,1,2,1
CR1771385,C00004044,2016-02-03,3,3,1
CR1771405,C00000081,2016-02-03,2,2,7
CR1771578,C00001624,2016-02-04,2,3,7
CR1771664,C00004732,2016-02-03,4,2,1
CR1771725,C00011149,2016-02-03,2,2,1
CR1772069,C00001650,2016-02-03,1,2,1
CR1772134,C00001033,2016-02-03,4,4,1
CR1772192,C00000273,2016-02-03,1,3,1
CR1772197,C00003134,2016-02-03,2,2,1
CR1772242,C00005760,2016-02-03,2,2,1
CR1772247,C00002601,2016-02-03,1,2,7
CR1772345,C00005318,2016-02-03,1,3,1
CR1772352,C00004558,2016-02-03,2,2,1
CR1772648,C00005046,2016-02-04,1,2,1
CR1772678,C00002820,2016-02-04,1,2,7
CR1772862,C00002860,2016-02-04,1,3,1
CR1773179,C00003283,2016-02-04,3,6,1
CR1773349,C00001127,2016-02-05,1,2,1
CR1773409,C00000125,2016-02-04,2,2,1
CR1773665,C00001446,2016-02-04,1,1,7
CR1773807,C00002129,2016-02-04,1,6,1
CR1773860,C00002606,2016-02-04,1,2,1
CR1773951,C00002970,2016-02-04,3,3,1
CR1774062,C00001542,2016-02-04,2,2,7
CR1774086,C00001572,2016-02-04,1,3,7
CR1774176,C00009593,2016-02-04,1,2,7
CR1774360,C00000236,2016-02-05,2,2,4
CR1774444,C00001603,2016-02-05,2,2,1
CR1774505,C00003576,2016-02-05,1,2,7
CR1774825,C00005642,2016-02-05,1,2,1
CR1774953,C00000907,2016-02-06,1,2,1
CR1775172,C00004445,2016-02-05,1,6,4
CR1775466,C00013071,2016-02-05,2,2,7
CR1775813,C00013576,2016-02-05,1,2,4
CR1775841,C00001850,2016-02-05,3,1,1
CR1776054,C00002689,2016-02-05,3,3,1
CR1776294,C00004064,2016-02-06,2,2,7
CR1776521,C00004367,2016-02-07,1,2,7
CR1776617,C00002904,2016-02-07,2,2,4
CR1776708,C00002323,2016-02-07,1,2,1
CR1776740,C00003279,2016-02-07,2,2,1
CR1776882,C00000585,2016-02-09,3,2,1
CR1777157,C00007186,2016-02-08,2,2,1
CR1777183,C00000468,2016-02-08,3,4,4
CR1777269,C00002531,2016-02-08,2,3,7
CR1777350,C00000938,2016-02-08,2,3,7
CR1777361,C00000554,2016-02-08,1,3,1
CR1777366,C00002762,2016-02-08,1,2,7
CR1777470,C00000749,2016-02-08,1,3,7
CR1777525,C00003382,2016-02-09,1,2,1
CR1777612,C00003617,2016-02-08,2,3,7
CR1777694,C00003465,2016-02-08,2,2,7
CR1777891,C00003030,2016-02-08,2,2,1
CR1777909,C00002001,2016-02-08,2,3,7
CR1777975,C00001988,2016-02-08,1,1,7
CR1778114,C00004504,2016-02-09,1,2,4
CR1778159,C00004823,2016-02-08,3,2,1
CR1778162,C00003000,2016-02-08,1,3,7
CR1778293,C00002248,2016-02-08,2,3,1
CR1778426,C00011195,2016-02-09,5,2,7
CR1778461,C00002129,2016-02-08,1,3,1
CR1778497,C00002356,2016-02-08,1,3,1
CR1778553,C00004018,2016-02-09,2,2,4
CR1778622,C00013448,2016-02-09,3,3,1
CR1779146,C00010960,2016-02-10,2,2,1
CR1779505,C00003377,2016-02-09,1,2,7
CR1779509,C00000584,2016-02-09,1,3,7
CR1779512,C00012051,2016-02-09,1,1,1
CR1779762,C00004439,2016-02-09,2,2,7
CR1779863,C00003503,2016-02-09,1,2,1
CR1780076,C00002339,2016-02-09,3,2,4
CR1780156,C00001811,2016-02-09,1,1,1
CR1780319,C00001506,2016-02-10,2,2,7
CR1780406,C00000218,2016-02-09,1,2,1
CR1780421,C00003327,2016-02-09,1,3,1
CR1780466,C00000019,2016-02-09,5,3,1
CR1780662,C00010746,2016-02-09,5,4,1
CR1780672,C00003415,2016-02-09,3,3,7
CR1780812,C00004257,2016-02-09,1,2,1
CR1780863,C00004364,2016-02-09,1,2,1
CR1780974,C00001554,2016-02-10,2,2,1
CR1781086,C00004244,2016-02-11,1,2,1
CR1781414,C00004404,2016-02-10,1,2,1
CR1781427,C00000430,2016-02-10,1,3,1
CR1781450,C00001623,2016-02-10,2,2,1
CR1781506,C00002268,2016-02-11,1,2,1
CR1781645,C00000030,2016-02-10,1,2,1
CR1781823,C00009641,2016-02-10,3,2,1
CR1781944,C00003471,2016-02-11,5,2,7
CR1782130,C00003074,2016-02-10,3,3,1
CR1782186,C00004540,2016-02-10,1,1,1
CR1782352,C00004448,2016-02-10,2,3,1
CR1782361,C00002261,2016-02-10,2,1,1
CR1782437,C00000639,2016-02-10,3,2,1
CR1782457,C00003365,2016-02-10,1,2,7
CR1782635,C00003088,2016-02-10,1,3,1
CR1782769,C00001686,2016-02-10,2,2,1
CR1782772,C00002451,2016-02-10,2,3,1
CR1783101,C00002945,2016-02-11,1,3,1
CR1783323,C00002898,2016-02-11,3,3,1
CR1783569,C00012397,2016-02-11,1,3,1
CR1783577,C00002320,2016-02-11,2,2,1
CR1784115,C00002470,2016-02-11,2,2,7
CR1784234,C00002147,2016-02-11,3,2,1
CR1784292,C00002132,2016-02-11,2,3,1
CR1784351,C00002998,2016-02-11,2,2,1
CR1784507,C00003444,2016-02-11,1,2,1
CR1784697,C00009458,2016-02-11,2,6,1
CR1784705,C00003629,2016-02-11,1,1,1
CR1784850,C00004553,2016-02-11,1,2,1
CR1784897,C00003351,2016-02-12,1,2,7
CR1785143,C00011034,2016-02-12,2,3,7
CR1785150,C00001182,2016-02-12,1,2,4
CR1785156,C00003532,2016-02-12,2,2,7
CR1785243,C00000965,2016-02-13,2,2,1
CR1785272,C00002073,2016-02-12,2,3,1
CR1785303,C00009717,2016-02-13,1,2,1
CR1785355,C00002901,2016-02-13,2,2,1
CR1785395,C00004332,2016-02-12,1,2,7
CR1785765,C00008362,2016-02-12,3,3,1
CR1785821,C00012490,2016-02-12,1,2,4
CR1785916,C00002030,2016-02-12,1,3,1
CR1786007,C00001493,2016-02-12,1,2,7
CR1786201,C00003116,2016-02-12,2,2,1
CR1786206,C00000208,2016-02-12,1,3,1
CR1786279,C00002904,2016-02-12,2,2,1
CR1786355,C00004524,2016-02-12,1,1,1
CR1786464,C00002749,2016-02-12,3,3,1
CR1786485,C00003070,2016-02-12,2,2,1
CR1786763,C00002827,2016-02-12,1,2,1
CR1786830,C00005243,2016-02-13,2,2,1
CR1786858,C00003287,2016-02-12,2,4,1
CR1786895,C00001727,2016-02-13,1,2,1
CR1787025,C00000620,2016-02-13,2,2,4
CR1787033,C00008678,2016-02-13,3,2,7
CR1787047,C00000620,2016-02-13,2,2,7
CR1787086,C00001759,2016-02-13,1,2,7
CR1787150,C00004144,2016-02-13,2,2,1
CR1787226,C00004749,2016-02-14,2,2,1
CR1787419,C00009370,2016-02-14,1,2,7
CR1787430,C00001317,2016-02-14,2,2,7
CR1787463,C00008030,2016-02-15,1,2,7
CR1787590,C00002806,2016-02-16,3,2,7
CR1787607,C00001796,2016-02-15,3,2,1
CR1787630,C00002845,2016-02-15,2,2,7
CR1787661,C00003421,2016-02-15,2,2,1
CR1787704,C00003672,2016-02-15,1,2,1
CR1787754,C00001628,2016-02-15,2,2,4
CR1787756,C00002144,2016-02-15,5,2,1
CR1787987,C00003548,2016-02-15,3,2,1
CR1788361,C00002610,2016-02-16,3,2,1
CR1788844,C00003483,2016-02-16,3,4,1
CR1788930,C00001280,2016-02-16,2,2,1
CR1789100,C00004068,2016-02-16,2,1,7
CR1789307,C00000451,2016-02-17,3,1,4
CR1789509,C00002074,2016-02-16,1,2,1
CR1789593,C00009236,2016-02-16,3,6,1
CR1789940,C00001336,2016-02-16,1,1,1
CR1790071,C00002798,2016-02-16,2,4,1
CR1790161,C00001554,2016-02-17,2,2,7
CR1790363,C00011381,2016-02-17,1,2,1
CR1790674,C00003893,2016-02-17,4,3,1
CR1790895,C00002896,2016-02-17,3,2,1
CR1790942,C00002138,2016-02-18,3,2,1
CR1791021,C00003541,2016-02-17,2,1,7
CR1791074,C00011906,2016-02-17,3,6,1
CR1791336,C00002031,2016-02-17,2,3,7
CR1791453,C00003813,2016-02-17,3,2,1
CR1791532,C00000752,2016-02-17,1,3,1
CR1791561,C00001529,2016-02-17,1,1,1
CR1791658,C00006342,2016-02-17,2,1,7
CR1791671,C00000825,2016-02-17,1,2,1
CR1791879,C00001073,2016-02-17,3,3,1
CR1791989,C00003852,2016-02-17,2,1,1
CR1792037,C00008726,2016-02-18,1,2,7
CR1792235,C00000822,2016-02-18,1,2,1
CR1792269,C00003812,2016-02-17,1,3,1
CR1792354,C00004923,2016-02-17,1,2,1
CR1792379,C00004410,2016-02-17,3,3,1
CR1792392,C00000720,2016-02-17,2,2,7
CR1792662,C00006481,2016-02-18,1,1,7
CR1792706,C00000623,2016-02-18,3,4,4
CR1792769,C00002418,2016-02-18,1,2,1
CR1792771,C00001670,2016-02-18,1,2,1
CR1792899,C00001069,2016-02-18,1,2,4
CR1792974,C00002551,2016-02-19,3,3,1
CR1792984,C00004777,2016-02-18,1,2,7
CR1793205,C00000640,2016-02-18,1,2,1
CR1793250,C00002971,2016-02-19,2,2,7
CR1793260,C00002306,2016-02-18,1,3,1
CR1793278,C00009202,2016-02-18,3,3,1
CR1793829,C00002249,2016-02-18,2,2,1
CR1793870,C00005224,2016-02-18,1,1,1
CR1794500,C00005409,2016-02-18,3,3,1
CR1794546,C00001763,2016-02-18,1,2,1
CR1794820,C00002156,2016-02-19,2,2,1
CR1794929,C00000836,2016-02-20,2,2,1
CR1794973,C00000591,2016-02-19,5,2,7
CR1795197,C00002170,2016-02-20,1,2,7
CR1795276,C00001083,2016-02-19,1,2,1
CR1795301,C00003621,2016-02-19,1,1,1
CR1795322,C00002809,2016-02-19,2,2,7
CR1795675,C00002195,2016-02-19,1,1,1
CR1795747,C00004727,2016-02-19,2,4,1
CR1795770,C00011875,2016-02-19,1,2,1
CR1796057,C00002452,2016-02-19,2,2,1
CR1796344,C00002333,2016-02-19,2,2,1
CR1796466,C00003516,2016-02-20,2,2,1
CR1796519,C00003705,2016-02-20,3,2,4
CR1796536,C00000944,2016-02-20,2,2,4
CR1796616,C00001721,2016-02-20,2,2,1
CR1796666,C00000679,2016-02-20,2,2,7
CR1796679,C00002294,2016-02-20,5,2,4
CR1796685,C00001586,2016-02-20,2,2,7
CR1797044,C00011319,2016-02-21,2,2,7
CR1797117,C00000334,2016-02-22,3,3,1
CR1797144,C00000994,2016-02-23,1,3,1
CR1797247,C00004707,2016-02-22,1,1,1
CR1797317,C00000226,2016-02-22,2,4,4
CR1797407,C00001137,2016-02-22,2,2,4
CR1797570,C00012303,2016-02-22,2,2,7
CR1797592,C00004249,2016-02-22,2,2,4
CR1797714,C00002226,2016-02-22,1,3,7
CR1797792,C00004402,2016-02-22,1,3,7
CR1798207,C00011795,2016-02-22,1,3,7
CR1798389,C00002261,2016-02-22,3,1,1
CR1798465,C00001873,2016-02-22,2,3,1
CR1798469,C00001355,2016-02-23,2,3,7
CR1798492,C00000337,2016-02-22,2,2,4
CR1798504,C00001886,2016-02-22,2,2,7
CR1798508,C00001222,2016-02-22,1,3,7
CR1798548,C00001796,2016-02-22,2,2,6
CR1798611,C00000506,2016-02-22,2,2,7
CR1798843,C00004592,2016-02-22,2,2,1
CR1799204,C00003310,2016-02-23,1,2,1
CR1799257,C00002235,2016-02-23,2,2,7
CR1799260,C00000720,2016-02-23,2,2,1
CR1799299,C00001897,2016-02-24,1,3,7
CR1799337,C00004806,2016-02-23,1,2,1
CR1799484,C00001069,2016-02-23,2,2,1
CR1799554,C00004298,2016-02-23,3,1,7
CR1799686,C00010563,2016-02-23,2,2,1
CR1799711,C00010159,2016-02-23,1,3,1
CR1799820,C00001944,2016-02-24,1,2,7
CR1799853,C00002712,2016-02-23,2,2,1
CR1799864,C00006886,2016-02-23,2,4,1
CR1799960,C00006183,2016-02-23,1,2,1
CR1800197,C00000756,2016-02-24,2,2,1
CR1800814,C00004720,2016-02-23,1,2,1
CR1800919,C00001366,2016-02-23,3,1,7
CR1800937,C00003273,2016-02-23,1,3,1
CR1801146,C00000108,2016-02-23,2,2,1
CR1801158,C00004142,2016-02-23,4,2,1
CR1801229,C00010563,2016-02-23,3,3,1
CR1801246,C00003573,2016-02-23,1,3,1
CR1801304,C00001611,2016-02-23,2,2,1
CR1801582,C00003644,2016-02-23,2,2,7
CR1801653,C00000329,2016-02-24,3,1,1
CR1801707,C00001135,2016-02-24,1,2,1
CR1801931,C00000406,2016-02-24,2,2,1
CR1802016,C00001008,2016-02-24,1,2,1
CR1802085,C00000999,2016-02-24,3,2,1
CR1802102,C00004150,2016-02-24,2,2,1
CR1802137,C00001472,2016-02-25,1,2,7
CR1802240,C00005753,2016-02-24,2,2,1
CR1802680,C00001485,2016-02-24,1,2,4
CR1802785,C00000554,2016-02-24,1,4,1
CR1802876,C00000301,2016-02-24,1,2,7
CR1802933,C00003629,2016-02-24,2,3,1
CR1803019,C00000764,2016-02-25,1,3,1
CR1803145,C00004524,2016-02-24,1,1,7
CR1803326,C00011598,2016-02-24,2,3,1
CR1803514,C00004807,2016-02-24,2,2,7
CR1803872,C00000667,2016-02-26,3,2,4
CR1803958,C00004116,2016-02-25,2,1,4
CR1803999,C00003462,2016-02-25,1,2,7
CR1804248,C00000340,2016-02-26,1,2,1
CR1804284,C00000465,2016-02-26,1,2,1
CR1804285,C00001350,2016-02-25,2,1,1
CR1804301,C00002569,2016-02-25,1,4,1
CR1804538,C00001661,2016-02-25,3,2,7
CR1804597,C00001642,2016-02-25,1,1,6
CR1804607,C00003539,2016-02-25,1,2,1
CR1804683,C00002850,2016-02-25,3,3,1
CR1804818,C00000520,2016-02-24,2,2,1
CR1804882,C00001025,2016-02-25,2,3,4
CR1804960,C00006610,2016-02-25,1,2,1
CR1805051,C00002542,2016-02-25,1,2,7
CR1805223,C00005046,2016-02-25,1,2,7
CR1805414,C00001064,2016-02-24,2,2,1
CR1805509,C00001561,2016-02-25,2,2,1
CR1805629,C00004636,2016-02-25,1,3,1
CR1805676,C00004025,2016-02-26,1,3,7
CR1805701,C00003606,2016-02-26,1,1,1
CR1805774,C00004711,2016-02-26,1,2,1
CR1805925,C00007241,2016-02-26,1,2,1
CR1806751,C00011976,2016-02-27,2,1,1
CR1806839,C00003156,2016-02-26,2,2,1
CR1806949,C00001028,2016-02-26,5,2,7
CR1806982,C00004275,2016-02-26,2,2,1
CR1807321,C00004412,2016-02-27,2,2,4
CR1807335,C00003906,2016-02-26,3,3,7
CR1807394,C00000269,2016-02-27,2,2,1
CR1807437,C00006473,2016-02-27,5,2,1
CR1807458,C00003126,2016-02-27,1,2,1
CR1807499,C00000852,2016-02-27,2,2,7
CR1807725,C00002205,2016-02-28,2,2,4
CR1807755,C00000108,2016-02-29,2,2,7
CR1807861,C00002691,2016-02-28,1,2,7
CR1807882,C00002281,2016-02-28,2,2,1
CR1808087,C00005393,2016-03-01,3,3,1
CR1808168,C00005379,2016-02-29,1,1,1
CR1808305,C00003886,2016-02-29,2,2,4
CR1808399,C00003567,2016-02-29,2,2,4
CR1808796,C00002682,2016-02-29,2,2,1
CR1808961,C00004390,2016-02-29,2,2,1
CR1809005,C00003396,2016-02-29,1,4,1
CR1809014,C00010963,2016-02-29,2,2,7
CR1809092,C00013923,2016-02-29,2,2,1
CR1809208,C00001393,2016-03-01,2,2,1
CR1809220,C00009675,2016-02-29,3,3,1
CR1809270,C00010963,2016-03-01,2,3,1
CR1809285,C00003372,2016-02-29,1,6,1
CR1809341,C00003191,2016-02-29,2,2,1
CR1809489,C00003081,2016-02-29,2,2,1
CR1809497,C00002233,2016-02-29,2,2,1
CR1809521,C00000772,2016-02-29,1,2,7
CR1809740,C00003335,2016-02-29,2,2,1
CR1809827,C00002650,2016-02-29,2,2,1
CR1809830,C00002791,2016-02-29,3,3,1
CR1809846,C00004306,2016-02-29,2,2,7
CR1809988,C00001016,2016-02-29,1,2,7
CR1810060,C00000537,2016-02-29,3,2,1
CR1810199,C00000540,2016-03-01,5,3,1
CR1810295,C00000231,2016-03-01,1,3,7
CR1810301,C00011064,2016-03-02,3,2,6
CR1810461,C00002095,2016-03-02,2,2,4
CR1810602,C00001839,2016-03-01,1,3,1
CR1810635,C00002062,2016-03-01,1,3,1
CR1810770,C00004785,2016-03-01,3,1,1
CR1811319,C00012378,2016-03-01,3,3,1
CR1811355,C00010276,2016-03-01,3,3,1
CR1811377,C00000960,2016-03-01,1,2,1
CR1811393,C00001102,2016-03-01,1,2,7
CR1811399,C00003535,2016-03-01,1,3,1
CR1811543,C00002695,2016-03-01,2,2,1
CR1811630,C00000524,2016-03-01,1,3,7
CR1811702,C00000027,2016-03-01,6,3,1
CR1811753,C00000856,2016-03-01,2,3,1
CR1811891,C00002190,2016-03-01,1,2,1
CR1811945,C00011943,2016-03-01,2,2,1
CR1812165,C00004824,2016-03-01,1,1,1
CR1812167,C00000602,2016-03-01,1,3,1
CR1812186,C00002052,2016-03-01,3,3,1
CR1812219,C00002547,2016-03-02,2,2,4
CR1812313,C00002828,2016-03-02,1,2,1
CR1812470,C00002608,2016-03-02,2,2,7
CR1812827,C00005318,2016-03-02,1,2,7
CR1812839,C00005441,2016-03-02,1,2,1
CR1812845,C00003643,2016-03-02,2,2,1
CR1812886,C00001199,2016-03-02,4,3,1
CR1812983,C00000937,2016-03-02,1,1,7
CR1812984,C00003084,2016-03-02,2,3,1
CR1813292,C00002016,2016-03-02,3,3,1
CR1813340,C00001588,2016-03-03,1,2,1
CR1813349,C00002042,2016-03-02,1,4,7
CR1813358,C00002687,2016-03-02,3,3,1
CR1813686,C00001735,2016-03-02,1,3,7
CR1813937,C00002688,2016-03-02,1,2,7
CR1813943,C00002905,2016-03-02,1,2,7
CR1814572,C00008677,2016-03-03,5,3,7
CR1814788,C00003729,2016-03-04,1,2,1
CR1814877,C00010566,2016-03-03,2,2,1
CR1814891,C00000579,2016-03-03,1,3,1
CR1814920,C00000396,2016-03-03,1,2,7
CR1814954,C00004063,2016-03-03,2,1,7
CR1814959,C00002200,2016-03-03,1,1,7
CR1815156,C00000098,2016-03-04,2,2,1
CR1815162,C00007166,2016-03-03,3,3,7
CR1815236,C00003842,2016-03-03,1,3,1
CR1815269,C00010287,2016-03-03,1,2,1
CR1815289,C00004458,2016-03-03,3,2,1
CR1815357,C00001201,2016-03-04,1,3,1
CR1815560,C00004261,2016-03-03,1,2,1
CR1815599,C00003396,2016-03-03,1,3,1
CR1815650,C00003433,2016-03-03,1,3,7
CR1815666,C00001199,2016-03-03,5,2,7
CR1815689,C00004653,2016-03-03,1,3,7
CR1815867,C00006619,2016-03-03,1,2,1
CR1815907,C00001193,2016-03-03,2,2,1
CR1815956,C00010818,2016-03-03,5,3,6
CR1815957,C00002600,2016-03-03,2,3,1
CR1816014,C00001111,2016-03-03,1,3,1
CR1816094,C00001532,2016-03-04,2,1,1
CR1816238,C00000834,2016-03-03,3,3,1
CR1816624,C00004177,2016-03-04,1,2,7
CR1816709,C00004937,2016-03-05,2,2,1
CR1816716,C00000280,2016-03-06,2,2,1
CR1816812,C00001141,2016-03-05,1,3,7
CR1816814,C00001411,2016-03-04,2,4,1
CR1817074,C00002239,2016-03-05,2,2,1
CR1817200,C00001403,2016-03-04,1,3,1
CR1817336,C00002301,2016-03-05,2,2,1
CR1817350,C00002579,2016-03-04,1,2,1
CR1817463,C00001281,2016-03-05,2,2,1
CR1817484,C00004640,2016-03-05,3,2,7
CR1817515,C00000626,2016-03-05,2,2,7
CR1817586,C00002971,2016-03-04,3,2,1
CR1817726,C00001639,2016-03-04,1,2,1
CR1817983,C00000248,2016-03-05,1,2,7
CR1818090,C00002462,2016-03-05,1,2,7
CR1818167,C00000766,2016-03-04,2,4,1
CR1818284,C00002629,2016-03-04,3,2,4
CR1818723,C00005760,2016-03-05,1,3,1
CR1818772,C00002184,2016-03-06,3,2,1
CR1818776,C00007435,2016-03-04,1,2,1
CR1819323,C00003227,2016-03-07,2,2,1
CR1819559,C00002057,2016-03-07,2,2,1
CR1819646,C00003670,2016-03-07,1,2,1
CR1819756,C00002845,2016-03-07,1,2,4
CR1819873,C00001583,2016-03-07,2,2,1
CR1819921,C00000498,2016-03-07,2,4,1
CR1820125,C00001069,2016-03-07,2,3,1
CR1820146,C00004399,2016-03-07,6,1,7
CR1820217,C00003827,2016-03-07,3,3,1
CR1820278,C00004742,2016-03-07,1,2,1
CR1820320,C00001406,2016-03-08,2,2,1
CR1820323,C00001202,2016-03-08,1,2,1
CR1820379,C00003999,2016-03-07,1,2,1
CR1820384,C00001638,2016-03-08,3,3,6
CR1820458,C00003416,2016-03-07,5,2,7
CR1820535,C00004501,2016-03-07,2,4,1
CR1820636,C00011804,2016-03-07,2,3,1
CR1820696,C00013404,2016-03-07,1,2,1
CR1821195,C00001234,2016-03-07,2,2,1
CR1821264,C00000555,2016-03-07,3,3,6
CR1821370,C00004061,2016-03-08,5,3,1
CR1821968,C00000814,2016-03-08,2,2,1
CR1821992,C00001254,2016-03-08,2,2,7
CR1822002,C00002750,2016-03-08,3,2,7
CR1822084,C00003977,2016-03-08,1,6,1
CR1822208,C00002815,2016-03-09,2,2,4
CR1822236,C00001654,2016-03-08,1,2,1
CR1822255,C00004505,2016-03-08,1,2,1
CR1822256,C00000165,2016-03-08,2,2,1
CR1822437,C00002866,2016-03-09,2,2,7
CR1822729,C00003908,2016-03-08,1,2,7
CR1823106,C00001934,2016-03-08,3,4,1
CR1823144,C00000635,2016-03-08,1,2,4
CR1823190,C00001576,2016-03-08,2,1,1
CR1823210,C00000906,2016-03-08,3,3,1
CR1823238,C00001632,2016-03-08,2,2,1
CR1823314,C00001924,2016-03-08,1,2,1
CR1823329,C00000659,2016-03-08,2,2,7
CR1823351,C00008506,2016-03-08,2,2,4
CR1823406,C00002374,2016-03-08,1,1,7
CR1823474,C00001440,2016-03-08,1,2,7
CR1823507,C00011637,2016-03-10,1,2,1
CR1823620,C00003995,2016-03-09,1,2,1
CR1823656,C00004580,2016-03-09,3,3,1
CR1823750,C00003370,2016-03-09,1,4,1
CR1823811,C00004930,2016-03-09,1,2,7
CR1823835,C00000736,2016-03-09,1,1,1
CR1823893,C00009173,2016-03-10,1,2,1
CR1823984,C00003087,2016-03-09,1,2,1
CR1824230,C00013539,2016-03-10,2,2,7
CR1824635,C00002133,2016-03-09,2,3,7
CR1824694,C00001613,2016-03-09,3,1,1
CR1824709,C00004090,2016-03-09,2,2,1
CR1824789,C00001115,2016-03-10,2,2,7
CR1824920,C00004907,2016-03-09,2,4,4
CR1824963,C00002741,2016-03-10,1,2,1
CR1825053,C00004774,2016-03-10,3,2,1
CR1825075,C00000407,2016-03-10,1,2,7
CR1825368,C00004336,2016-03-09,3,1,1
CR1825588,C00004773,2016-03-11,2,2,4
CR1825597,C00004371,2016-03-11,1,2,1
CR1825795,C00003742,2016-03-10,2,2,1
CR1825832,C00002094,2016-03-11,3,2,1
CR1825930,C00000130,2016-03-11,3,2,4
CR1825996,C00002592,2016-03-11,2,2,1
CR1826082,C00001836,2016-03-11,1,2,1
CR1826219,C00000160,2016-03-10,1,2,1
CR1826346,C00000325,2016-03-10,2,2,4
CR1826348,C00013276,2016-03-10,2,3,6
CR1826557,C00004635,2016-03-10,3,3,1
CR1826636,C00000472,2016-03-10,3,6,1
CR1826660,C00000561,2016-03-10,2,3,1
CR1826734,C00003064,2016-03-10,2,3,1
CR1826755,C00003303,2016-03-11,1,2,7
CR1826864,C00000030,2016-03-10,1,2,1
CR1826909,C00010555,2016-03-11,3,3,7
CR1827009,C00004433,2016-03-11,2,2,1
CR1827028,C00001162,2016-03-10,1,2,7
CR1827082,C00000387,2016-03-10,1,2,7
CR1827426,C00000526,2016-03-10,2,2,1
CR1827446,C00000051,2016-03-11,2,3,1
CR1827462,C00004054,2016-03-11,1,3,1
CR1827545,C00002643,2016-03-11,5,3,7
CR1827605,C00000291,2016-03-11,1,3,1
CR1827695,C00012850,2016-03-11,1,2,1
CR1827742,C00004010,2016-03-11,3,3,1
CR1827788,C00004415,2016-03-11,5,2,1
CR1827889,C00009675,2016-03-12,2,2,1
CR1828017,C00003875,2016-03-11,2,2,1
CR1828044,C00002748,2016-03-11,2,2,7
CR1828100,C00004199,2016-03-11,2,4,1
CR1828154,C00003861,2016-03-11,2,2,1
CR1828286,C00000241,2016-03-11,1,3,1
CR1828321,C00013590,2016-03-11,3,3,1
